tile_id,num_no_hh,people,ngiant,frac_no_hh,frac_giant,x,y,hc1,hc2
1888,18,225,173.0,0.08,0.7688888888888888,52,18,3.365899,0.085534945
1889,6,12,9.0,0.5,0.75,53,18,0.177117,0.003517698
1894,0,63,40.0,0.0,0.6349206349206349,58,18,0.88165176,0.015881944
1895,3,4,1.0,0.75,0.25,59,18,0.055287443,0.00091055414
1939,3,24,18.0,0.125,0.75,1,19,0.30697975,0.011196683
1940,1,37,32.0,0.02702702702702703,0.8648648648648649,2,19,0.5060747,0.025428396
1941,4,59,58.0,0.06779661016949153,0.9830508474576272,3,19,0.8773921,0.065898664
1942,20,410,396.0,0.04878048780487805,0.9658536585365853,4,19,6.6018543,0.651983
1943,0,63,62.0,0.0,0.9841269841269841,5,19,1.0763535,0.1179397
1944,1,4,4.0,0.25,1.0,6,19,0.070163585,0.0073486306
1945,3,5,4.0,0.6,0.8,7,19,0.08937219,0.009467902
1946,11,323,315.0,0.034055727554179564,0.9752321981424149,8,19,5.787982,0.61577517
1947,2,12,11.0,0.16666666666666666,0.9166666666666666,9,19,0.20742613,0.01652901
1948,5,11,10.0,0.45454545454545453,0.9090909090909091,10,19,0.18315686,0.010816523
1949,3,14,13.0,0.21428571428571427,0.9285714285714286,11,19,0.22733657,0.010767206
1950,3,6,1.0,0.5,0.16666666666666666,12,19,0.09619686,0.003975743
1951,1,12,9.0,0.08333333333333333,0.75,13,19,0.19193211,0.0075301956
1952,9,93,77.0,0.0967741935483871,0.8279569892473119,14,19,1.4956691,0.059583608
1953,5,165,151.0,0.030303030303030304,0.9151515151515152,15,19,2.6880953,0.114414126
1954,4,191,177.0,0.020942408376963352,0.9267015706806283,16,19,3.1787162,0.15503068
1955,2,637,586.0,0.0031397174254317113,0.9199372056514914,17,19,10.9138565,0.67890674
1956,4,821,772.0,0.0048721071863581,0.9403166869671132,18,19,14.425149,1.0101874
1957,29,316,304.0,0.09177215189873418,0.9620253164556962,19,19,5.641117,0.37741992
1958,3,668,640.0,0.004491017964071856,0.9580838323353293,20,19,12.164068,0.9230039
1959,5,1028,994.0,0.0048638132295719845,0.9669260700389105,21,19,19.0059,1.6294194
1960,35,1040,1012.0,0.03365384615384615,0.9730769230769231,22,19,19.15892,1.5987878
1961,14,228,218.0,0.06140350877192982,0.956140350877193,23,19,4.0906854,0.25282985
1962,25,220,203.0,0.11363636363636363,0.9227272727272727,24,19,3.847422,0.19020279
1970,5,14,8.0,0.35714285714285715,0.5714285714285714,32,19,0.2303108,0.0050935787
