tile_id,num_no_hh,people,ngiant,frac_no_hh,frac_giant,x,y,hc1,hc2
1445,6,381,378.0,0.015748031496062992,0.9921259842519685,39,19,11.468181,0.8555906
1446,25,711,705.0,0.035161744022503515,0.9915611814345991,40,19,21.998001,1.9567353
1447,27,262,261.0,0.10305343511450382,0.9961832061068703,41,19,8.240752,0.7378199
1448,17,304,300.0,0.05592105263157895,0.9868421052631579,42,19,9.647301,0.9008831
1449,26,1196,1192.0,0.021739130434782608,0.9966555183946488,43,19,38.113815,4.0955095
1450,38,1131,1127.0,0.03359858532272325,0.9964633068081344,44,19,35.28299,3.5178874
1451,3,314,310.0,0.009554140127388535,0.9872611464968153,45,19,9.380736,0.65935093
1453,2,10,9.0,0.2,0.9,47,19,0.28579104,0.014584456
1454,17,65,64.0,0.26153846153846155,0.9846153846153847,48,19,1.8626202,0.10761997
1455,6,364,361.0,0.016483516483516484,0.9917582417582418,49,19,10.59545,0.8062904
1456,63,1181,1175.0,0.05334462320067739,0.9949195596951735,50,19,34.82034,3.426419
1457,20,688,682.0,0.029069767441860465,0.9912790697674418,51,19,19.814375,1.6514915
1458,7,33,33.0,0.21212121212121213,1.0,52,19,0.9168732,0.054042872
1460,4,48,47.0,0.08333333333333333,0.9791666666666666,54,19,1.2893757,0.06878136
1461,2,39,39.0,0.05128205128205128,1.0,55,19,1.0390288,0.06030358
1462,15,216,210.0,0.06944444444444445,0.9722222222222222,56,19,5.6836796,0.36406678
1463,0,22,22.0,0.0,1.0,57,19,0.56279105,0.032668952
1464,3,11,11.0,0.2727272727272727,1.0,58,19,0.27057853,0.012921619
1467,0,1,1.0,0.0,1.0,61,19,0.022656102,0.0009920481
1468,11,186,178.0,0.05913978494623656,0.956989247311828,62,19,4.2053814,0.26017863
1469,36,1428,1414.0,0.025210084033613446,0.9901960784313726,63,19,32.535503,3.3187811
1470,39,393,385.0,0.09923664122137404,0.9796437659033079,64,19,8.513484,0.62647575
1489,1,1,1.0,1.0,1.0,9,20,0.014143238,0.00024542667
1505,3,125,116.0,0.024,0.928,25,20,2.7663748,0.106738545
1506,2,30,26.0,0.06666666666666667,0.8666666666666667,26,20,0.6831244,0.025471708
1508,2,10,9.0,0.2,0.9,28,20,0.24081497,0.009157877
1509,3,5,5.0,0.6,1.0,29,20,0.12403882,0.00496049
1511,3,12,11.0,0.25,0.9166666666666666,31,20,0.32030627,0.017176054
1512,49,960,954.0,0.051041666666666666,0.99375,32,20,26.988333,2.2078702
