SEZIONE,Azzaretto Natale ,Boatti Giuseppe Riccardo ,Brenna Sergio Luigi,Campiotti Aquilele Quilino ,Cantù Maria Cristina,Capotosti Roberta,Cerno Tommaso ,D'Alfonso Franco Maria,Dovis Giovanni Mario ,Escobar Roberto Luigi ,Ferrara Salvatore ,Framba Francesco ,Laforgia Francesco ,Leccisi Gabriele Giuseppe ,Ligi Isabella ,Musciolà Filomena Patrizia,Oddenino Ruben ,Pagliuca Luigi ,Palmieri Antonio ,Perduca Marco ,Pessina Angela ,Pongiluppi Eleuteri Emanuela ,Previato Sonia ,Re Fraschini Mario Antonio,Riva Nadia ,Ruffini Luigino ,Santaniello Tiziana ,Sciascia Salvatore ,Tacchini Valerio Giovanni Mich,Zerkaoui Mounira ,TOTALE,AFFLUENZA
99,0.0,0.0,5.0,0.0,0.0,0.0,229.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,239.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,539.0,0.621683967704729
100,0.0,0.0,0.0,4.0,211.0,3.0,0.0,209.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,157.0,0.0,0.0,0.0,623.0,0.689922480620155
104,1.0,0.0,11.0,0.0,0.0,0.0,258.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,262.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,637.0,0.6363636363636364
105,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,159.0,26.0,0.0,0.0,0.0,3.0,2.0,0.0,158.0,0.0,0.0,444.0,0.6379310344827587
106,0.0,0.0,2.0,0.0,0.0,0.0,274.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,194.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,589.0,0.6430131004366813
109,0.0,0.0,5.0,0.0,0.0,0.0,273.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,613.0,0.6093439363817097
110,0.0,0.0,10.0,0.0,0.0,0.0,254.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,195.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,542.0,0.6460071513706794
111,0.0,0.0,4.0,0.0,0.0,0.0,244.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,229.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,546.0,0.639344262295082
112,1.0,0.0,9.0,0.0,0.0,0.0,246.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,185.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,539.0,0.6333725029377203
113,2.0,0.0,7.0,0.0,0.0,0.0,285.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,230.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,680.0,0.601237842617153
114,0.0,0.0,2.0,0.0,0.0,0.0,256.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,234.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,588.0,0.6735395189003437
116,2.0,0.0,3.0,0.0,0.0,0.0,225.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,173.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,486.0,0.6295336787564767
117,0.0,0.0,0.0,7.0,268.0,1.0,0.0,144.0,0.0,0.0,6.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,167.0,0.0,0.0,0.0,654.0,0.632495164410058
119,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,93.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,182.0,0.0,0.0,417.0,0.6159527326440177
120,0.0,0.0,0.0,1.0,242.0,3.0,0.0,160.0,0.0,0.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,124.0,0.0,0.0,0.0,580.0,0.6807511737089202
122,1.0,0.0,6.0,0.0,0.0,0.0,240.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,526.0,0.629940119760479
123,1.0,0.0,7.0,0.0,0.0,0.0,225.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,219.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,562.0,0.6223698781838317
125,0.0,0.0,0.0,1.0,266.0,8.0,0.0,204.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,129.0,0.0,0.0,0.0,640.0,0.6342913776015857
126,0.0,0.0,3.0,0.0,0.0,0.0,293.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,192.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,603.0,0.6582969432314411
128,1.0,0.0,9.0,0.0,0.0,0.0,270.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,232.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,623.0,0.6066212268743915
129,2.0,0.0,3.0,0.0,0.0,0.0,292.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,635.0,0.6369107321965898
130,1.0,0.0,8.0,0.0,0.0,0.0,272.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,586.0,0.6562150055991042
131,0.0,0.0,1.0,0.0,0.0,0.0,282.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,186.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,582.0,0.6903914590747331
135,2.0,0.0,4.0,0.0,0.0,0.0,157.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,197.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,501.0,0.5887191539365453
138,0.0,0.0,10.0,0.0,0.0,0.0,142.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,193.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,456.0,0.5721455457967378
139,1.0,0.0,5.0,0.0,0.0,0.0,140.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,215.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,469.0,0.5982142857142857
140,2.0,0.0,13.0,0.0,0.0,0.0,246.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,231.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,632.0,0.6528925619834711
141,2.0,0.0,6.0,0.0,0.0,0.0,295.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,197.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,630.0,0.6448311156601843
142,3.0,0.0,12.0,0.0,0.0,0.0,263.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,207.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,582.0,0.6107030430220357
144,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,109.0,17.0,0.0,0.0,0.0,5.0,2.0,0.0,181.0,0.0,0.0,442.0,0.5997286295793759
146,1.0,0.0,12.0,0.0,0.0,0.0,313.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,167.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,584.0,0.6532438478747203
147,0.0,0.0,2.0,0.0,0.0,0.0,215.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,212.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,533.0,0.6531862745098039
149,1.0,0.0,10.0,0.0,0.0,0.0,277.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,640.0,0.6694560669456067
151,0.0,0.0,8.0,0.0,0.0,0.0,213.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,168.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,488.0,0.6062111801242236
152,1.0,0.0,8.0,0.0,0.0,0.0,226.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,160.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,510.0,0.6159420289855072
153,0.0,0.0,5.0,0.0,0.0,0.0,172.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,137.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,393.0,0.6298076923076923
157,1.0,0.0,6.0,0.0,0.0,0.0,254.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,209.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,555.0,0.6166666666666667
158,1.0,0.0,5.0,0.0,0.0,0.0,242.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,180.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,561.0,0.6331828442437923
160,1.0,0.0,7.0,0.0,0.0,0.0,142.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,137.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,367.0,0.3946236559139785
161,0.0,0.0,0.0,0.0,85.0,2.0,0.0,29.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,156.0,0.42276422764227645
162,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,83.0,83.0
164,0.0,0.0,4.0,0.0,0.0,0.0,210.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,190.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,451.0,0.6424501424501424
167,0.0,0.0,3.0,0.0,0.0,0.0,230.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,181.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,469.0,0.5478971962616822
168,2.0,0.0,3.0,0.0,0.0,0.0,167.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,193.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,454.0,0.5703517587939698
169,0.0,0.0,6.0,0.0,0.0,0.0,209.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,161.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,506.0,0.60381861575179
172,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,114.0,11.0,0.0,0.0,0.0,1.0,2.0,0.0,202.0,0.0,1.0,448.0,0.6095238095238096
173,0.0,0.0,4.0,0.0,0.0,0.0,114.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,281.0,0.28527918781725886
175,2.0,0.0,12.0,0.0,0.0,0.0,274.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,207.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,613.0,0.6452631578947369
177,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,132.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,164.0,0.0,0.0,438.0,0.6431718061674009
179,1.0,0.0,4.0,0.0,0.0,0.0,272.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,188.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,528.0,0.5979614949037373
181,0.0,0.0,0.0,6.0,274.0,1.0,0.0,252.0,0.0,0.0,3.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,180.0,0.0,0.0,0.0,755.0,0.7082551594746717
182,0.0,0.0,3.0,0.0,0.0,0.0,199.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,512.0,0.6259168704156479
184,1.0,0.0,5.0,0.0,0.0,0.0,249.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,224.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,589.0,0.6340150699677072
185,0.0,0.0,0.0,3.0,178.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,57.0,0.0,0.0,0.0,510.0,0.630407911001236
186,1.0,0.0,7.0,0.0,0.0,0.0,252.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,188.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,579.0,0.6716937354988399
187,0.0,0.0,0.0,0.0,173.0,3.0,0.0,188.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,93.0,0.0,0.0,0.0,482.0,0.6401062416998672
188,1.0,0.0,13.0,0.0,0.0,0.0,242.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,225.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,605.0,0.6443024494142705
189,1.0,0.0,6.0,0.0,0.0,0.0,212.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,499.0,0.6026570048309179
190,0.0,0.0,8.0,0.0,0.0,0.0,213.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,194.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,545.0,0.6846733668341709
191,1.0,0.0,2.0,0.0,0.0,0.0,268.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,207.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,573.0,0.687875150060024
193,0.0,0.0,4.0,0.0,0.0,0.0,281.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,237.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,644.0,0.6518218623481782
195,1.0,0.0,10.0,0.0,0.0,0.0,211.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,508.0,0.6580310880829016
196,0.0,0.0,5.0,0.0,0.0,0.0,191.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,173.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,467.0,0.6104575163398693
197,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,140.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,193.0,0.0,0.0,482.0,0.610126582278481
198,0.0,0.0,4.0,0.0,0.0,0.0,245.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,196.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,547.0,0.6566626650660264
199,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,144.0,22.0,0.0,0.0,0.0,8.0,1.0,0.0,170.0,0.0,0.0,442.0,0.6727549467275494
200,1.0,0.0,8.0,0.0,0.0,0.0,239.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,147.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,495.0,0.6538969616908851
201,2.0,0.0,12.0,0.0,0.0,0.0,241.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,147.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,540.0,0.6330597889800703
204,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,196.0,21.0,0.0,0.0,0.0,5.0,4.0,0.0,258.0,0.0,0.0,649.0,0.6451292246520874
205,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,113.0,11.0,0.0,0.0,0.0,3.0,2.0,0.0,195.0,0.0,1.0,461.0,0.6272108843537415
206,3.0,0.0,9.0,0.0,0.0,0.0,217.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,542.0,0.6783479349186483
207,1.0,0.0,12.0,0.0,0.0,0.0,223.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,468.0,0.503767491926803
208,1.0,0.0,7.0,0.0,0.0,0.0,227.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,164.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,517.0,0.5901826484018264
212,0.0,0.0,4.0,0.0,0.0,0.0,219.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,183.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,501.0,0.645618556701031
213,0.0,0.0,8.0,0.0,0.0,0.0,190.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,141.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,440.0,0.5706874189364461
214,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,130.0,17.0,0.0,0.0,0.0,2.0,2.0,0.0,208.0,0.0,0.0,478.0,0.6476964769647696
215,0.0,0.0,12.0,0.0,0.0,0.0,353.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,156.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,675.0,0.6302521008403361
217,2.0,0.0,5.0,0.0,0.0,0.0,231.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,188.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,513.0,0.6099881093935791
220,0.0,0.0,3.0,0.0,0.0,0.0,273.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,159.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,493.0,0.6248415716096325
221,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,104.0,18.0,0.0,0.0,0.0,8.0,2.0,0.0,162.0,0.0,1.0,432.0,0.605890603085554
223,0.0,0.0,4.0,0.0,0.0,0.0,377.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,251.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,690.0,0.6177260519247986
224,0.0,0.0,3.0,0.0,0.0,0.0,267.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,177.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,505.0,0.6644736842105263
226,0.0,0.0,6.0,0.0,0.0,0.0,254.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,189.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,500.0,0.6257822277847309
229,0.0,0.0,3.0,0.0,0.0,0.0,198.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,190.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,441.0,0.6032831737346102
230,2.0,0.0,8.0,0.0,0.0,0.0,316.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,185.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,612.0,0.6637744034707158
232,0.0,0.0,4.0,0.0,0.0,0.0,176.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,504.0,0.6894664842681258
234,1.0,0.0,4.0,0.0,0.0,0.0,173.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,426.0,0.5285359801488834
235,1.0,0.0,1.0,0.0,0.0,0.0,180.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,148.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,398.0,0.6307448494453248
236,0.0,0.0,3.0,0.0,0.0,0.0,242.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,151.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,477.0,0.6235294117647059
237,3.0,0.0,10.0,0.0,0.0,0.0,265.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,521.0,0.6158392434988179
238,1.0,0.0,6.0,0.0,0.0,0.0,207.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,221.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,570.0,0.6044538706256628
240,3.0,0.0,5.0,0.0,0.0,0.0,199.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,168.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,513.0,0.5903337169159953
242,1.0,0.0,17.0,0.0,0.0,0.0,296.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,228.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,671.0,0.6348155156102177
243,2.0,0.0,4.0,0.0,0.0,0.0,213.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,164.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,483.0,0.644
246,0.0,0.0,10.0,0.0,0.0,0.0,236.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,125.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,467.0,0.6041397153945667
250,1.0,0.0,8.0,0.0,0.0,0.0,230.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,168.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,504.0,0.6191646191646192
251,0.0,0.0,0.0,1.0,24.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,41.0,0.21243523316062177
252,1.0,0.0,8.0,0.0,0.0,0.0,240.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,147.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,482.0,0.5446327683615819
257,3.0,0.0,4.0,0.0,0.0,0.0,257.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,163.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,526.0,0.6025200458190149
259,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,152.0,18.0,0.0,0.0,0.0,6.0,1.0,0.0,166.0,0.0,2.0,449.0,0.7093206951026856
