tile_id,i,j,x,y,people,hc1,hc2,pvhe
891,37,14,37,14,2,0.05542556,0.0019899958,-0.0629380553478184
892,38,14,38,14,18,0.48050416,0.016621968,-0.06372117010513022
893,39,14,39,14,5,0.12866631,0.0041696546,-0.07691819738751199
894,40,14,40,14,26,0.64640623,0.020431502,-0.0782297791073263
896,42,14,42,14,28,0.6526688,0.020172399,-0.06361826019838562
897,43,14,43,14,33,0.7456088,0.023212042,-0.060969735281237725
898,44,14,44,14,38,0.8309557,0.02508051,-0.05917734143750288
899,45,14,45,14,2,0.04223194,0.0011275387,-0.0649294128549874
900,46,14,46,14,10,0.20420635,0.005135499,-0.06308675523215942
902,48,14,48,14,11,0.21065901,0.004834464,-0.06514970821868808
918,3,15,3,15,1,0.020478114,0.00048773363,-0.0331714867700589
927,12,15,12,15,445,15.263596,1.3182076,-0.08130303820925082
928,13,15,13,15,746,27.740526,2.9231174,-0.08184466136900674
929,14,15,14,15,536,21.159094,2.2387145,-0.07765176440340821
930,15,15,15,15,620,26.065966,3.000163,-0.07412268557377052
931,16,15,16,15,1165,52.503613,7.1671557,-0.07314774612442174
932,17,15,17,15,1461,69.618164,10.453986,-0.07338069724238357
933,18,15,18,15,1802,89.149994,13.9628725,-0.08002671781974227
934,19,15,19,15,1825,92.77198,15.005989,-0.08463190616820691
935,20,15,20,15,2202,113.08548,18.89502,-0.07619836813373215
936,21,15,21,15,1379,68.42849,9.627944,-0.07617352975447311
938,23,15,23,15,1,0.045647033,0.0039010183,-0.0581501313777236
939,24,15,24,15,526,24.160957,2.4950256,-0.06274318252001164
940,25,15,25,15,1172,54.012794,6.478047,-0.07291199966049638
941,26,15,26,15,687,30.842783,3.2774336,-0.0758520301767074
942,27,15,27,15,5,0.21778752,0.019318908,-0.08166162860107264
943,28,15,28,15,587,25.427794,2.6037538,-0.0838477559625564
944,29,15,29,15,1017,43.743057,5.1639233,-0.07351786135999894
945,30,15,30,15,514,21.142197,2.1761885,-0.0685923879248743
946,31,15,31,15,69,2.6594014,0.20837098,-0.08431872615509385
947,32,15,32,15,183,6.658477,0.4579056,-0.07667819903590034
948,33,15,33,15,265,9.13173,0.56617486,-0.07922267845964003
949,34,15,34,15,20,0.6513359,0.03175203,-0.0796571609749395
950,35,15,35,15,7,0.21705945,0.009210037,-0.06604788113156468
951,36,15,36,15,10,0.296979,0.011689569,-0.0629380553478184
952,37,15,37,15,12,0.34236193,0.012721769,-0.0629380553478184
953,38,15,38,15,12,0.3295401,0.011620972,-0.0629380553478184
954,39,15,39,15,17,0.4500746,0.015147502,-0.06429824610896928
955,40,15,40,15,2,0.05112733,0.0016414543,-0.06800820507921479
957,42,15,42,15,39,0.93619716,0.03173602,-0.06026805089690229
958,43,15,43,15,86,2.0027955,0.072177134,-0.05191861275157677
959,44,15,44,15,105,2.3651335,0.0842828,-0.053085891794605995
960,45,15,45,15,23,0.49880734,0.014880562,-0.0626790719967915
961,46,15,46,15,18,0.3766763,0.010230223,-0.0630820402900779
962,47,15,47,15,18,0.36406845,0.009308138,-0.0630820402900779
963,48,15,48,15,23,0.45015368,0.011075019,-0.0630820402900779
964,49,15,49,15,18,0.34096265,0.007879691,-0.0630820402900779
988,12,16,12,16,295,10.147022,0.786396,-0.0677494319826969
989,13,16,13,16,961,36.10103,3.8152096,-0.07419828072492288
990,14,16,14,16,526,21.0406,2.2142546,-0.08407351629046018
991,15,16,15,16,756,32.31596,3.778062,-0.09359766528410694
992,16,16,16,16,1243,57.082504,7.927273,-0.07327882218375548
993,17,16,17,16,2185,106.23672,16.775606,-0.07554549832826421
994,18,16,18,16,634,31.379858,4.2631006,-0.08257974603405586
995,19,16,19,16,1046,53.266502,7.700689,-0.07367347773984959
996,20,16,20,16,1924,100.0801,16.139095,-0.0718405016396482
997,21,16,21,16,2440,124.677155,19.454664,-0.06071689826346347
998,22,16,22,16,616,29.619755,3.1649494,-0.0578815366496893
1000,24,16,24,16,77,3.5362573,0.30195636,-0.05815587064473663
1001,25,16,25,16,1112,51.768787,5.768438,-0.06592429823840396
1002,26,16,26,16,1434,66.50342,7.917093,-0.07642296908558584
1003,27,16,27,16,751,34.066555,3.6039846,-0.07504352347356363
1004,28,16,28,16,661,29.787779,3.3045878,-0.09281862906769897
1005,29,16,29,16,1848,84.03967,11.961655,-0.08689978588717455
1006,30,16,30,16,2058,90.89915,13.045568,-0.09012188121107927
1007,31,16,31,16,715,29.274963,3.036695,-0.09120890055762211
1008,32,16,32,16,267,10.153168,0.7855443,-0.08859496467896501
1009,33,16,33,16,138,4.9186697,0.30404884,-0.08134530301165835
1010,34,16,34,16,17,0.5716691,0.028557792,-0.07828156839154937
1011,35,16,35,16,6,0.1920004,0.008464921,-0.06848901864822966
1012,36,16,36,16,41,1.2564752,0.052607216,-0.06371626261065094
1013,37,16,37,16,44,1.2948059,0.05141957,-0.0629380553478184
1014,38,16,38,16,23,0.6508555,0.024108343,-0.0629380553478184
1017,41,16,41,16,23,0.58637136,0.02046663,-0.0629380553478184
1018,42,16,42,16,83,2.0528078,0.07746523,-0.05871447297523902
1019,43,16,43,16,83,1.9871565,0.0756628,-0.05227043540266243
1020,44,16,44,16,110,2.5422115,0.09392586,-0.05286749468682265
1021,45,16,45,16,23,0.511148,0.015862757,-0.0620278684979558
